episode_id,podcast_id,podcast_title,episode_title,published_date,relevant_clip_count,max_notable_score,max_confidence,stances,topics,potential_misinformation,corrective_context,politicized,top_candidate_id,top_clip_start_estimated,top_claim_summary
1215,12,Up First from NPR,"Texas Vigil, Flood Danger Zones, Ukraine Air Defenses",2025-07-10T10:21:19,1,4,0.98,neutral,efficacy_or_immunity;mandates_or_policy;mmr_measles;personal_decision_or_uptake,False,True,False,episode_1215_clip_1,738.9,News report details a measles resurgence linked to falling kindergarten vaccination rates below the 95% threshold.
2200,8,The MeidasTouch Podcast,Sickly Trump Loses His Mind as his Condition Worsens,2025-09-22T09:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;development_or_approval;misinformation_or_fact_checking;safety_or_side_effects,True,True,True,episode_2200_clip_1,595.0,Speaker alleges Trump appointed unqualified people to vaccine boards and claims they will falsely attribute autism to Tylenol.
2389,12,Up First from NPR,"House Budget Plan, DOGE Resignations, Battle Against Bird Flu",2025-02-26T11:17:34,1,4,0.98,mixed,development_or_approval;efficacy_or_immunity;mandates_or_policy;other_vaccine,False,False,False,episode_2389_clip_1,626.7,"Experts debate vaccinating poultry against bird flu, weighing disease control against trade restrictions."
2585,12,Up First from NPR,"Ceasefire On Track, Pandemic Preparedness, Pepsi Sued",2025-01-18T14:57:16,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;misinformation_or_fact_checking,False,True,True,episode_2585_clip_1,421.0,"Discusses declining trust in public health, mRNA vaccine advances for bird flu, and RFK Jr.'s anti-vaccine history."
3726,16,The Charlie Kirk Show,The Left's False Choice Psy-Ops,2025-08-14T00:25:25,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;mandates_or_policy;misinformation_or_fact_checking,False,False,True,episode_3726_clip_1,357.9,"Speakers argue social media enforces compliance through posting vax cards, criticizing media for uncritically repeating Pharma press releases."
3833,12,Up First from NPR,Peace Talks for Gaza and Sudan. DNC Look-Ahead.,2024-08-17T14:39:33,1,4,0.98,neutral,access_or_equity;polio,False,False,False,episode_3833_clip_1,155.3,Reports first polio case in Gaza in 25 years and WHO efforts to organize a vaccination campaign amid war.
4915,19,Pod Save America,Let the Blame Game Commence!,2024-11-08T08:30:00,1,4,0.98,mixed,misinformation_or_fact_checking;personal_decision_or_uptake,False,True,True,episode_4915_clip_1,1924.6,"Hosts debate engaging with Joe Rogan, explicitly citing his anti-vax views as noxious but acknowledging his reach."
5785,18,The Megyn Kelly Show,"Schumer on the Rocks, Trump Admin vs. DC Judge on Deportations, Trump Polling Highs: AM Update 3/17",2025-03-17T10:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking,False,True,True,episode_5785_clip_1,982.5,"Host critiques a columnist's shifting views on masks and claims vaccines stop spread, citing censorship and misleading public health messaging."
5938,22,Wait Wait... Don't Tell Me!,WWDTM: Amanda Seyfried,2025-03-15T07:00:59,1,4,0.98,neutral,misinformation_or_fact_checking;other_vaccine;safety_or_side_effects,True,False,True,episode_5938_clip_2,2538.8,RFK Jr. stated vaccinating against bird flu could have unexpected side effects.
6158,19,Pod Save America,Trump's Legal Eras Tour,2023-07-25T07:00:00,1,4,0.98,neutral,conspiracy_or_institutional_trust;misinformation_or_fact_checking,False,True,True,episode_6158_clip_1,3680.7,Discusses RFK Jr.'s false claim linking Hank Aaron's death to vaccines and criticism of giving him a platform.
6301,2,The Joe Rogan Experience,#2051 - Graham Hancock,2023-10-25T17:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_6301_clip_1,8161.7,Speaker argues media suppresses vaccine safety discussions and questions institutional motives.
6790,19,Pod Save America,"""Putting the Mess in Messaging.""",2022-03-15T07:01:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking,True,True,True,episode_6790_clip_1,1427.9,Hosts discuss Republican conspiracy theories alleging vaccines were a plot to implant Bill Gates chips.
6851,19,Pod Save America,Offline: Roxane Gay on Why People Are So Awful Online,2022-02-06T08:01:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;safety_or_side_effects,False,True,True,episode_6851_clip_1,1190.0,
8188,19,Pod Save America,"“Ukraine, if you’re listening.”",2019-10-03T20:55:56,1,4,0.98,neutral,conspiracy_or_institutional_trust;influenza;misinformation_or_fact_checking;personal_decision_or_uptake,False,True,False,episode_8188_clip_1,4970.1,"Discussion on anti-vaxxer motivations, emphasizing empathy and honesty over blame to address health conspiracies."
9003,8,The MeidasTouch Podcast,MeidasTouch Full Podcast - 5/30/25,2025-05-30T09:00:00,1,4,0.98,mixed,access_or_equity;covid19;misinformation_or_fact_checking;safety_or_side_effects,False,True,True,episode_9003_clip_1,595.0,Hosts claim Trump's administration removes vaccine recommendations and cancels bird flu vaccines based on false mRNA safety concerns.
9290,17,The Tucker Carlson Show,Colby Covington,2023-12-28T00:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;efficacy_or_immunity;safety_or_side_effects,True,False,True,episode_9290_clip_1,139.7,Guest questions safety of double jabs and implies celebrities are paid to promote vaccines by 'Satan'.
9303,17,The Tucker Carlson Show,Tucker speaks at AmericaFest,2023-12-20T00:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;development_or_approval;safety_or_side_effects,True,False,True,episode_9303_clip_1,2685.3,Speaker claims churches pushed untested vaccines and that Christianity was corrupted by political mingling.
10988,28,REAL AF with Andy Frisella,"846. Andy & DJ CTI: Joy Reid Show Canceled, Apple To Invest $500 Billion in U.S. & Trump Issues Dire WWIII Warning",2025-02-25T10:00:00,1,4,0.98,critical,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_10988_clip_2,1024.4,"Speaker claims vaccines cause myocarditis and accelerated cancers, calling recipients victims of lies."
12001,30,Candace,Trump VS Kamala: The Unexpected Winner… | Candace Ep 62,2024-09-11T22:35:00,1,4,0.98,supportive,conspiracy_or_institutional_trust;misinformation_or_fact_checking,True,False,True,episode_12001_clip_1,2621.1,Speaker alleges the government is intentionally making people sick and stupid via vaccines and criticizes institutions for suppressing this view.
12016,30,Candace,Uh-oh! I Got Fired From YouTube. | Candace Ep 61,2024-09-10T21:47:00,1,4,0.98,supportive,conspiracy_or_institutional_trust;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_12016_clip_1,2443.8,"Speaker claims doctors and mothers are allowing harmful substances into bodies via vaccines and birth control, alleging large-scale lies."
12698,18,The Megyn Kelly Show,"Inappropriate Messaging to Our Kids, and Being Skeptical of Power, with Jeremy Boreing and Bryan Dean Wright | Ep. 297",2022-04-11T19:07:07,1,4,0.98,mixed,covid19;efficacy_or_immunity;mandates_or_policy;safety_or_side_effects,True,False,True,episode_12698_clip_1,239.8,"Speakers argue school quarantine policies punish unvaccinated children to guilt parents, claiming vaccines offer no benefit for transmission or survival in kids."
13261,28,REAL AF with Andy Frisella,"588. Andy & DJ CTI: Palestinian Flag On Statue Of King Charles I, Trump Gag Order & Jim Jordan Seeks To Sway Speaker Vote",2023-10-17T09:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;misinformation_or_fact_checking,True,False,True,episode_13261_clip_1,2384.6,"Speaker alleges global elites plan depopulation using vaccines, pandemics, or war to eliminate strong men who might revolt."
13419,28,REAL AF with Andy Frisella,"569. Andy & DJ CTI: Biden Disappointed At China's Xi, Fauci Concerned People Won't Abide & Archives Ask For Robert Peters Alias Emails",2023-09-05T09:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;mandates_or_policy;safety_or_side_effects,True,False,True,episode_13419_clip_1,3010.6,
13707,28,REAL AF with Andy Frisella,"541. Andy & DJ CTI: Murder Charges Dropped, NYC Mayor 'Plantation' Owner Comparison & Supreme Court Outlaws Affirmative Action",2023-07-01T09:00:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;safety_or_side_effects,True,False,True,episode_13707_clip_1,3110.2,
14185,18,The Megyn Kelly Show,"The Truth about Del Rio and the Migrant Crisis with Dennis Michael Lynch, Stephanie Crisp-Canales, and Brandon Darby | Ep. 165",2021-09-22T19:45:23,1,4,0.98,mixed,covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_14185_clip_1,1455.4,"Guest claims personal health negates need for vaccination, criticizes border policy regarding testing/vaccination of migrants."
16127,28,REAL AF with Andy Frisella,"250. Andy & DJ CTI: Black Panther Director Arrested, No Jail Time For Injecting Patients & U.S. Biolabs In Ukraine",2022-03-10T10:00:31,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_16127_clip_1,778.3,"Discussion of a man sentenced for administering fake COVID vaccines, leading to claims that the legal system is corrupt and real vaccines may also lack accountability."
18356,52,Matt and Shane's Secret Podcast,Ep 569 - A Derosa Garden (feat. Joe Derosa),2025-07-24T12:00:00,1,4,0.98,mixed,covid19;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_18356_clip_1,3951.4,"Comedians recount an incident where a performer collapsed after bragging about boosters, jokingly implying causation while acknowledging it was likely a faint."
18731,52,Matt and Shane's Secret Podcast,Ep 521 - Time Under Tension (feat. Chris Distefano),2024-10-10T19:34:00,1,4,0.98,mixed,covid19;mandates_or_policy;misinformation_or_fact_checking;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_18731_clip_1,2986.2,"Speakers discuss obtaining fake vaccine cards, question government motives, and recount a pediatrician's warning about child mortality risks."
19189,2,The Joe Rogan Experience,#1282 - Adam Conover,2019-04-17T00:00:00,1,4,0.98,neutral,conspiracy_or_institutional_trust;misinformation_or_fact_checking;safety_or_side_effects,False,True,False,episode_19189_clip_2,9588.6,"Host recounts an expert guest stating vaccines do not cause autism, noting symptoms often appear coincidentally after vaccination."
19867,55,3 Takeaways™,The Age of DNA: Ginkgo Bioworks Co-Founder Jason Kelly (#100),2022-07-05T05:00:00,1,4,0.98,neutral,covid19;development_or_approval;efficacy_or_immunity,False,False,False,episode_19867_clip_1,595.0,Explains mRNA vaccine design process and how it activates the immune system.
19956,55,3 Takeaways™,World Renowned Thinker and Harvard Professor Steven Pinker: Human Action Can Improve the World (#68),2021-11-23T06:00:00,1,4,0.98,neutral,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;personal_decision_or_uptake,False,True,True,episode_19956_clip_1,129.1,Pinker cites the microchip conspiracy theory as irrationality and explains vaccine hesitancy stems from partisan bias and intuitive thinking.
20597,53,The Diary Of A CEO with Steven Bartlett,Ozempic Expert: Ozempic Increases This Disease By A Factor Of 9! They're Lying To You About Ozempic Side Effects & What It's Doing To Our Brains! - Johann Hari,2024-04-29T05:00:00,1,4,0.98,neutral,access_or_equity;covid19;mandates_or_policy,False,False,False,episode_20597_clip_1,8190.3,
21669,53,The Diary Of A CEO with Steven Bartlett,Sadiq Khan: Why Are Police Officers Attacking Women? How Safe Are We REALLY?,2023-01-26T06:00:00,1,4,0.98,neutral,childhood_schedule;misinformation_or_fact_checking;safety_or_side_effects,False,True,True,episode_21669_clip_1,4167.4,Describes how emotional storytelling about autism and vaccines influenced a scientist despite knowing the science.
22799,53,The Diary Of A CEO with Steven Bartlett,"Dr Alex George: My Hardest Day In A&E, Family Suicide & Finding TRUE Purpose",2021-07-19T03:30:00,1,4,0.98,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking,False,True,True,episode_22799_clip_3,4764.1,"Speaker refutes online claims that COVID is a hoax, vaccines don't work, or 5G causes illness, citing personal experience with patient deaths."
1235,12,Up First from NPR,When News Broke,2025-07-06T07:00:59,1,4,0.97,neutral,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking,False,True,True,episode_1235_clip_1,0.0,Host notes a date believed vaccines cause autism (debunked) and cites media bubbles rejecting health interventions like COVID vaccines.
4161,19,Pod Save America,Pete Buttigieg Thinks Democrats Can't Go Back,2025-08-10T07:05:00,1,4,0.97,neutral,development_or_approval;mandates_or_policy;other_vaccine,False,False,True,episode_4161_clip_1,1886.8,"Speaker claims RFK is canceling bird flu vaccine development, affecting public safety."
4482,2,The Joe Rogan Experience,#2182 - Michael Malice,2024-07-30T17:00:00,1,4,0.97,mixed,conspiracy_or_institutional_trust;covid19;mandates_or_policy;safety_or_side_effects,True,False,True,episode_4482_clip_1,6889.3,"Speakers mock compliance with vaccine mandates, allege profit-driven narratives, and criticize censorship of vaccine questions."
6302,18,The Megyn Kelly Show,"Dems Reckon with Biden's Pardon Lies, and Kamala's Possibly Tipsy Closing Message, with The Fifth Column Hosts | Ep. 955",2024-12-03T21:44:40,1,4,0.97,mixed,conspiracy_or_institutional_trust;covid19;mandates_or_policy,True,False,True,episode_6302_clip_1,448.5,"Speaker claims officials lied about COVID vaccine mandates, causing job losses for military personnel."
9243,17,The Tucker Carlson Show,Dr. Willie Soon,2024-01-09T22:00:00,1,4,0.97,critical,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_9243_clip_1,1890.8,"Guest asserts vaccines, masks, and lockdowns did not work and describes the period as a dark age in medical science."
10574,30,Candace,"First Epstein, Now Diddy. What Is Donald Trump Thinking?! | Candace Ep 222",2025-07-31T22:01:00,1,4,0.97,mixed,conspiracy_or_institutional_trust;covid19;personal_decision_or_uptake,False,False,True,episode_10574_clip_1,2777.0,Speaker states they were against COVID vaccines from day one due to distrust of Big Pharma and advises controlling household vaccination choices.
12766,28,REAL AF with Andy Frisella,"637. Andy & DJ CTI: Trump Vs Haley In NH, SCOTUS Allows Agents To Cut Razor Wire & PA Reclaims Indigenous Mascot",2024-01-24T10:00:00,1,4,0.97,mixed,covid19;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_12766_clip_1,2001.5,Commenter suggests vaccinated people are sickening the unvaccinated; host discusses all-cause death data.
14123,8,The MeidasTouch Podcast,Trump TRIES TO DISTRACT as his GOONS act IN SILENCE,2024-12-07T10:00:00,1,4,0.97,mixed,conspiracy_or_institutional_trust;misinformation_or_fact_checking;mmr_measles,False,True,True,episode_14123_clip_1,463.6,"Links RFK Jr. to 2019 Samoa measles outbreak due to anti-vaccine advocacy, citing his conspiracy theories as harmful legacy."
14756,38,Proven Podcast,Unmasking Podcasts and Profits -  Jordan Harbinger,2024-08-28T04:00:00,1,4,0.97,neutral,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking,False,True,True,episode_14756_clip_1,1306.9,Describes how a content creator shifted to anti-vaccine conspiracy content like poison or microchips to capture audience attention.
15443,18,The Megyn Kelly Show,"Andrew Sullivan on America, the Media, and Fighting for Freedom | Ep. 33",2020-12-04T10:00:00,1,4,0.97,neutral,covid19;development_or_approval;efficacy_or_immunity;safety_or_side_effects,False,True,False,episode_15443_clip_1,2599.7,"Host explains FDA expedited review process for COVID vaccines, addressing timeline concerns and noting high efficacy rates."
16151,28,REAL AF with Andy Frisella,"246. Andy & DJ CTI: White House's Ulterior Motive, Poop Criminal Cut Loose & Melinda Gates Speaks",2022-03-04T10:00:26,1,4,0.97,mixed,access_or_equity;conspiracy_or_institutional_trust;covid19;mandates_or_policy,True,False,True,episode_16151_clip_1,636.3,"Speakers allege leaders have blood on their hands, demand political accountability for pandemic actions, and claim new funding is a ploy to continue control via tests and vaccines."
2615,2,The Joe Rogan Experience,#2267 - Dan Richards,2025-02-04T18:00:00,1,4,0.96,mixed,covid19;efficacy_or_immunity;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_2615_clip_1,7016.4,"Speaker claims no healthy children died of COVID, questions vaccine efficacy, and criticizes mask mandates."
3378,16,The Charlie Kirk Show,THOUGHTCRIME Ep. 99 — Thoughtcrime IRL,2025-10-04T07:00:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;misinformation_or_fact_checking,True,False,True,episode_3378_clip_1,918.9,Speakers discuss a TV show plot where elites fake a pandemic to force sterilizing vaccines for population control.
5752,19,Pod Save America,Supreme Court Refuses to Exonerate Trump for Jan. 6th,2024-03-05T08:00:00,1,4,0.96,mixed,childhood_schedule;mandates_or_policy;mmr_measles;polio,False,True,True,episode_5752_clip_1,595.0,Discussion of Trump's threat to cut funding for schools with vaccine mandates and resulting measles outbreaks.
5964,18,The Megyn Kelly Show,"Trump's Nominee Chavez-DeRemer Grilled, RFK Unleashed, Lively-Baldoni Latest: AM Update for 2/20",2025-02-20T11:00:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;development_or_approval;misinformation_or_fact_checking;safety_or_side_effects,True,False,True,episode_5964_clip_1,595.0,RFK Jr. questions vaccine safety and corporate influence; pledges transparency and unbiased science review.
6006,18,The Megyn Kelly Show,"Trump Cheered at Super Bowl, Taylor Swift Gets Booed, and Pfizer and Bud Light Try to Make a Comeback, with ""Crain & Company"" | Ep. 1004",2025-02-11T01:05:03,1,4,0.96,supportive,conspiracy_or_institutional_trust;covid19;development_or_approval;safety_or_side_effects,True,False,True,episode_6006_clip_1,1785.0,"Claims Pfizer hid side effects, caused myocarditis in boys, and executives got rich while injured Americans received little compensation."
6830,18,The Megyn Kelly Show,"Kamala Finally Agrees to Interview, and Truth About Learning Loss, with Gov. Glenn Youngkin, Michael Knowles, and Carrie Prejean Boller | Ep. 872",2024-08-28T19:39:13,1,4,0.96,mixed,conspiracy_or_institutional_trust;efficacy_or_immunity;personal_decision_or_uptake,False,False,True,episode_6830_clip_1,1785.0,RFK Jr. questioned vaccine efficacy; speakers debate his motives and public perception.
7038,19,Pod Save America,"""Two Truths & the Big Lie."" (with Jen Psaki!)",2021-10-14T21:34:00,1,4,0.96,neutral,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking,False,True,True,episode_7038_clip_1,3814.7,Describes OAN segment claiming COVID vaccine makes arm magnetic; presented as false example.
7719,8,The MeidasTouch Podcast,Rep. Auchincloss Responds to Trump’s Chaos,2025-06-26T00:00:00,1,4,0.96,mixed,childhood_schedule;conspiracy_or_institutional_trust;misinformation_or_fact_checking;safety_or_side_effects,False,True,True,episode_7719_clip_1,891.3,"Speaker alleges RFK Jr. peddles pseudoscience and conspiracy theories, undermining trust and causing preventable deaths."
10551,18,The Megyn Kelly Show,"Does Nikki Haley Have a Shot, and Parenting and Friendship Tips, with David Sacks, and Megyn's Friends | Ep. 494",2023-02-15T20:27:57,1,4,0.96,mixed,covid19;development_or_approval;efficacy_or_immunity;safety_or_side_effects,True,False,True,episode_10551_clip_1,1660.6,"Speaker suggests DeSantis could attack Trump by claiming COVID vaccines lack efficacy, have mixed safety data, and benefited Big Pharma."
10560,18,The Megyn Kelly Show,"America's ""Reality Crisis,"" and Free Speech and Censorship Today, with Spencer Klavan, Will Chamberlain, and Kate Tummarello | Ep. 493",2023-02-14T19:30:00,1,4,0.96,mixed,covid19;efficacy_or_immunity;misinformation_or_fact_checking,False,False,True,episode_10560_clip_2,4510.0,Speaker cites censorship of claims that vaccines do not prevent COVID spread as an example of problematic content moderation.
10994,30,Candace,Blake Lively's BOMBSHELL Legal Filing | Candace Ep 149,2025-02-19T23:47:00,1,4,0.96,critical,conspiracy_or_institutional_trust;covid19;development_or_approval;safety_or_side_effects,True,False,True,episode_10994_clip_1,2790.3,Ad claims Pfizer bribed the FDA for vaccine approval and warns of future pandemics requiring alternative kits.
11343,18,The Megyn Kelly Show,"Dark Brandon Tries Again, with Andrew Klavan, and COVID Origins Deep Dive, with Dr. Alina Chan and Dr. Robert Garry | Ep. 426",2022-11-03T19:13:41,1,4,0.96,mixed,conspiracy_or_institutional_trust;covid19;efficacy_or_immunity;safety_or_side_effects,False,True,True,episode_11343_clip_1,3958.7,"Guest argues lack of transparency on origins undermines trust in vaccines, despite acknowledging their benefits."
13476,28,REAL AF with Andy Frisella,"564. Andy, Linda Catalina & DJ CTI: Vivek Ramaswamy Republican Debate, Donald Trump To Be Arrested & Wagner Boss Jet Crash",2023-08-25T09:00:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;covid19;mandates_or_policy;safety_or_side_effects,True,False,True,episode_13476_clip_1,2782.8,
13566,28,REAL AF with Andy Frisella,"554. Q&AF: Marijuana Politicized, Dealing With Family In 'No Mans Land' & Building The Right Employees",2023-07-31T09:00:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;safety_or_side_effects,True,False,True,episode_13566_clip_1,241.8,
14818,8,The MeidasTouch Podcast,Trump CAUGHT in NEW SCAM with FAKE AD,2024-11-02T16:11:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;misinformation_or_fact_checking;other_vaccine,False,True,True,episode_14818_clip_1,462.4,Host identifies a Trump supporter in a video as an anti-vaccine influencer selling merchandise.
14830,8,The MeidasTouch Podcast,Trump TANKS HIMSELF before Election Day,2024-11-01T09:00:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;misinformation_or_fact_checking;other_vaccine;safety_or_side_effects,False,True,True,episode_14830_clip_1,1505.6,"Host warns against appointing an anti-vaxxer to HHS, linking it to broader gutting of health services."
15795,2,The Joe Rogan Experience,#1447 - Tom Segura,2020-03-25T00:00:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;misinformation_or_fact_checking,False,True,True,episode_15795_clip_2,8435.5,"Speakers mock anti-vaxxers, question vaccine uptake, and discuss timeline for a coronavirus vaccine."
16134,2,The Joe Rogan Experience,#1430 - Raghunath Cappo,2020-02-21T00:00:00,1,4,0.96,mixed,conspiracy_or_institutional_trust;efficacy_or_immunity;other_vaccine;safety_or_side_effects,True,False,False,episode_16134_clip_1,4018.2,"Speakers discuss Lyme disease, alleging it was a biological weapon and claiming the Lyme vaccine caused the disease rather than preventing it."
16370,28,REAL AF with Andy Frisella,"214. Q&AF: Spreading The Message, Restarting #75HARD & Cultivating Leaders",2022-01-14T10:00:00,1,4,0.96,supportive,conspiracy_or_institutional_trust;covid19;mandates_or_policy;personal_decision_or_uptake,True,False,True,episode_16370_clip_1,0.0,"Urges listeners to choose sides against tyranny, claiming people were lied to about vaccines and are now angry."
20847,54,The Home Service Expert Podcast,Adopting Performance-Based Compensation to Scale Your Business Sustainably,2021-12-31T11:00:00,1,4,0.96,mixed,covid19;efficacy_or_immunity;personal_decision_or_uptake,True,False,True,episode_20847_clip_1,116.6,Guest declines vaccine citing prior infection and natural antibodies as sufficient protection.
21674,59,Last Podcast On The Left,Episode 609: Lori Vallow and Chad Daybell - The Doomsday Murders Part I - Beyond The Veil,2025-02-21T21:03:18,1,4,0.96,mixed,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking,False,False,True,episode_21674_clip_1,6311.0,Links New Age movements and right-wing extremism through shared beliefs about COVID lockdowns and vaccines.
146,5,Good Hang with Amy Poehler,Dakota Johnson,2025-06-10T10:00:00,1,4,0.95,mixed,personal_decision_or_uptake;safety_or_side_effects,True,False,False,episode_146_clip_1,1203.3,Guest states she is not vaccinated and expresses disbelief in medicine while endorsing homeopathic remedies.
1202,6,Morbid,Listener Tales 84,2024-03-28T07:01:00,1,4,0.95,neutral,development_or_approval;polio;safety_or_side_effects,False,False,False,episode_1202_clip_1,1897.2,Narrator describes the development of the polio vaccine at Letchworth Village via testing on institutionalized children.
1871,2,The Joe Rogan Experience,#2304 - Gary Brecka,2025-04-11T17:00:00,1,4,0.95,mixed,misinformation_or_fact_checking;safety_or_side_effects,True,False,False,episode_1871_clip_1,4336.9,"The speaker lists vaccines as one of several cumulative toxic factors potentially harming Americans, alongside seed oils and fluoride."
2361,12,Up First from NPR,"Zelenskyy-Vance-Trump Blow Up, DOJ Demotions, Feds Plan for Bird Flu",2025-03-01T15:30:58,1,4,0.95,neutral,development_or_approval;mandates_or_policy;other_vaccine,False,False,False,episode_2361_clip_1,703.6,"Report discusses USDA plans for bird flu, including potential vaccination of poultry and cows, industry division, and trade implications."
2563,12,Up First from NPR,"Immigration Crackdown, Health Officials Muted, Oscar Nominations",2025-01-23T10:51:07,1,4,0.95,neutral,conspiracy_or_institutional_trust;hpv;mandates_or_policy,False,False,True,episode_2563_clip_1,453.1,"Reports on RFK Jr.'s confirmation hearing, noting his opposition to vaccine requirements and financial ties to lawsuits against Merck's HPV vaccine."
3197,8,The MeidasTouch Podcast,Senator Baldwin Addresses Trump’s Attacks on Wisconsin,2025-09-14T00:00:00,1,4,0.95,mixed,conspiracy_or_institutional_trust;mandates_or_policy;misinformation_or_fact_checking;safety_or_side_effects,False,False,True,episode_3197_clip_1,709.6,"Discussion of RFK Jr.'s actions at the CDC, with senators alleging he is endangering constituents while others express continued trust in the administration."
4290,20,SmartLess,INTRODUCING: Staying Alive with Jon Gabrus and Adam Pally,2025-04-29T07:00:00,1,4,0.95,mixed,efficacy_or_immunity;misinformation_or_fact_checking,True,False,False,episode_4290_clip_1,311.1,
4305,2,The Joe Rogan Experience,#2193 - Jack Symes,2024-08-22T17:00:00,1,4,0.95,mixed,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;safety_or_side_effects,False,False,True,episode_4305_clip_1,9870.6,
4413,19,Pod Save America,Pope Save America,2025-05-09T07:05:00,1,4,0.95,neutral,conspiracy_or_institutional_trust;covid19;development_or_approval;misinformation_or_fact_checking,False,True,True,episode_4413_clip_1,2408.0,
4544,8,The MeidasTouch Podcast,Trump Has Disaster Morning as War Explodes,2025-08-28T18:00:00,1,4,0.95,mixed,access_or_equity;conspiracy_or_institutional_trust;mandates_or_policy,False,False,True,episode_4544_clip_1,630.0,"Host claims RFK Jr. is preventing access to vaccines and dismantling vaccine boards, while criticizing forced restrictions."
4595,8,The MeidasTouch Podcast,Trump faces Sudden Disaster as He Gets Booed Everywhere,2025-08-28T09:00:00,1,4,0.95,critical,access_or_equity;conspiracy_or_institutional_trust;covid19;mandates_or_policy,True,False,True,episode_4595_clip_1,187.2,Describes new limits on COVID vaccine access requiring doctor approval and alleges government pressure on doctors to withhold vaccines.
4766,2,The Joe Rogan Experience,#2165 - Jack Carr,2024-06-18T17:00:00,1,4,0.95,supportive,efficacy_or_immunity;influenza,True,False,False,episode_4766_clip_1,9840.1,Speaker claims flu shot caused their only two flu infections and asserts healthy people do not need it.
5401,19,Pod Save America,This Is Your Debate on Drugs,2024-06-25T07:30:00,1,4,0.95,neutral,childhood_schedule;mandates_or_policy;misinformation_or_fact_checking;mmr_measles;polio,False,True,True,episode_5401_clip_1,595.0,Hosts critique a candidate's pledge to end vaccine mandates and cut education funding.
5598,18,The Megyn Kelly Show,"Trump vs. Judges, Clooney vs. MSNBC, and Legacy Media Failing in New Media, with Mike Solana, Dave Aronberg, and Mike Davis",2025-04-04T19:21:30,1,4,0.95,mixed,conspiracy_or_institutional_trust;covid19;development_or_approval;personal_decision_or_uptake;safety_or_side_effects,True,False,True,episode_5598_clip_1,4971.8,Speaker expresses regret over COVID vaccination due to distrust of authorities and views it as a massive experiment.
5608,19,Pod Save America,Law and Odor: Trump Trials,2024-04-22T07:00:00,1,4,0.95,mixed,conspiracy_or_institutional_trust;misinformation_or_fact_checking;other_vaccine;safety_or_side_effects,False,True,True,episode_5608_clip_1,2380.0,Hosts discuss RFK Jr.'s anti-vaccine rhetoric and question his DTAP vaccine comments.
5629,19,Pod Save America,The People vs Donald Trump,2024-04-16T07:00:00,1,4,0.95,neutral,conspiracy_or_institutional_trust;covid19;misinformation_or_fact_checking;other_vaccine,False,True,True,episode_5629_clip_1,2083.7,"Notes public memory errors regarding Trump, Biden, Fauci, and anti-vaccine sentiment during the pandemic."
